1.812,1.13,0,0,0,1.13,1.13,1.13,0,0,2.27,0,0,1.13,1.13,1.13,0,0,0.136,0,0,0,0,1.13,0,0,0,0,0,0,1.13,0,0,1.13,0,0,58,0,0,10,0,0.136,0,0,0,0,1.13,0,0,0,0,0,0,1.13,0,0,0,0
2.484,0,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0.27,0,0,0,0,1.09,0,0,0,0.27,0.128,0,0,0,0,0,2.19,0,0.27,0,0,0,164,0,0,20,0,0.085,0,0,0.82,0.27,2.46,0,0,0,0.27,0,0.54,0,0,0,0,1
4.06,0.1,0,0,2.6,1.19,0.1,0,0,0,2.06,0,0,0,0,1.08,0,0,0.5,0.1,0.14,1.3,0,0.1,0,0.093,0,0,0,0,0,0,0,0,0,0.1,1003,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0
1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.302,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.116,0.09,0.072,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,297,0,0,9,0,0.188,0,0,0,0,4.24,0,0,0,0.09,0,0,0.18,0.09,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.112,0.19,0,0,0,1.09,0.09,0.04,0.04,0.19,2.04,0.04,0,0.29,0.24,0.34,0,0,0.148,0.09,0.014,0.04,0,0.69,0.044,0,0,0,0.007,0,0.64,0,0,0.14,0,0,1223,0,0,26,0,0.014,0,0,0.04,0.14,0.69,0,0,0,0,0,0,0,0.04,0,0,0
2.468,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0.58,0,0,0.58,0,0.092,0,0.58,0,0,0,0,0,79,0,0,11,0,0,0,0,0,0.58,2.9,0,0,0,0,0,0,0,0,0,0,0
4.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,1
1.586,0.51,0,0,0,0.51,0,0,0,0.51,1.03,0,0,0,0,0,0,0,0,0.51,0,2.06,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,6,0,0,0,1.03,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0
2.468,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.29,0,0.14,0,0.382,0.14,0.05,0,0,0.14,0,0,0,0.14,0,0,1.02,0,0,0,0,0,469,0,0,28,0,0.764,0,0,0,0.29,2.19,0,0,0,0.29,0,0,0,0.29,0,0,1
1.7,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.212,0,0,0,0,0,0,0,0,0,0.106,0,0.59,0,0.59,0,0,0,68,0,0,11,0,0.212,0,0,0,0,1.19,0,0,0,0,0,0,0,0.59,0,0,0
6.186,0,0,0,0,0,0,0,0.31,0.38,0,0.03,0.38,0,0.31,0,0.38,0,0.091,0.15,0.006,0,0,0.66,0.524,0,0,0,0.137,0.19,1.32,0,0.46,0,0.46,0,2227,0,0,122,0,0.36,0,1.24,0.58,0.23,3.11,0.03,0,0,0.58,0,0.66,0,0.03,0,0,1
3.625,0.18,0,0,2.24,1.21,0.18,0.09,0,0,2.43,0,0,0.09,0,1.12,0,0,0.479,0.09,0.123,1.12,0.09,0.18,0,0.095,0,0.09,0,0,0,0.18,0,0.09,0,0.09,1131,0,0.09,51,0,0.013,0.28,0,0,0,0.37,0,0,0,0,0,0.09,0,0.09,0.09,0.56,0
4.176,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,2.83,0,0.7,0,0.7,0,0,0,0,0.126,0,5.67,0,0.7,0,0,0,142,0,0,44,0,0,0,0,0,1.41,7.09,0,0,0,0,0,0.7,0,0,0,0,1
13.562,0,0,0,0,0.29,0,0.58,0,0,0.29,0,0,0.58,0,0,0,0,0.22,0.58,0,0,0,0,2.038,0,0,0.29,0,0,0.29,0,0,0,0,0,434,0,0,351,0,0,0.29,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0
3.897,0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,1.25,0,0,0,0.11,1.25,0,0,0,0,0.11,0,0.62,0,0.11,0,1.88,0,0,0,0.62,0,152,0,0,30,0,0.331,0,0,0,1.25,0.62,0,0,0,0,0,0,0,0.62,0,0,1
1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.38,1.38,0,0,0
2.678,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,12,0,3.427,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,1
18.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0.159,0,0,0,0,0,0,0,0,0,0,0,203,0.87,0,136,0,0.798,0,0,0,2.63,2.63,0,0,0,0,0,0,0.87,0,0,0,0
1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0
1.644,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,74,0,0,13,0,0,0,0,0,0,1.01,0,0,0,0.33,0,0,0,0,0,0,0
443.666,0,0,0,0,0,0,0,0,0,0.34,0,0,0,1.7,0,0.34,0,0,1.02,0,0,0,0,0.105,0,0,0,0,0,0.68,0,0,0,0,0,1331,0,0,1325,0,0.898,0,0,0.68,0,0.34,0,0,1.02,0,0,1.02,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,18,0,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.172,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,0,0.253,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,63,0,0,9,0,0.253,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,3.12,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0
2.888,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0.645,0,0,0,0,0,0,0,26,0,0,8,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0
2.666,0.73,0,0,0,5.88,0.73,0.73,0,0,8.08,0,0,0.73,0,0.73,0,0,0.259,0,0.388,0,0.73,0.73,0,0.129,0,0.73,0,0,0,0.73,0,0.73,0,0,96,0,0.73,13,0,0,0.73,0,0,0,0,0,0,0,0,0.73,0,0,0.73,0.73,0,0
3.377,0.19,0,0,15.35,0,0,0,0,0,0.19,0,0,0,0,0.39,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0.98,0,0.19,0,0,0,537,0,0,15,0,0.028,0,0,0,0,0.98,0,0,0.19,0,0,0,0.39,0.19,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,22,0,1.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,4.121,0,0,0,0,0,8.85,0,0.507,0,0.36,0,0.36,0,0,0,359,0,0,43,0,0.063,0,0,0,0,1.47,0,0,0,0,0,0.36,0,0,0,0,0
1.071,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,1.69,0,0,0
1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.857,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,120,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.66,0,1.98,0
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0.436,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,22,0,1.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.026,0,0,0,0,0,0.35,0,0.11,0.95,0,0.47,0.11,0,0.35,0,0,0,0.059,1.18,0,0,0.11,0.95,0.197,0,0,0,0.217,0.35,0.35,0,0.11,0,0.59,0,1509,0.23,0,283,0,0.434,0,0.11,0,2.14,1.9,0,0,0.35,0,0,0.11,0.23,0,0,0,1
2.2,0,0,3.84,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,10,0,0.26,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0
1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,3.57,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.431,0,0,0,0,1.45,0.72,1.45,0,0,2.18,0,0,0,0,0.72,0,0,0.467,0,0,0,0,0,0,0.116,0,0,0,0,0,0.72,0,0,0,0,124,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0.72,0,0,0
1.796,0,0,0,0,0,0,0,0.05,0.69,0,0.34,0.05,0,0.17,0,0.17,0,0.051,1.45,0.01,0,0,0.52,0.163,0,0,0,0,0.05,1.04,0,0,0,0.75,0,458,0.05,0,12,0,0.02,0,0.05,0.05,0,4.24,0,0,0.23,0.29,0,0.05,0.05,0,0,0,1
1.727,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0.619,0,0.309,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,5,0,0,0,0,0,0.64,0.64,0,0.64,0,0,0.64,0,0,0,0,0,0
1.315,0,0,0,0.68,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,1.36,0,0,0
1.583,0,0,0.59,0,0,0,0,0,0,0,0.29,0,0,0,0,0.89,0,0.162,1.49,0.325,0.29,0,1.19,0,0,0,0,0,0,0.89,0,0,0,0,0,76,0,0,9,0,0,0.29,0,0,0,0.89,0,0.59,0,0,0.29,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,2.7,0,0,0
2.454,0.87,0,0,1.75,0.87,0.87,1.75,0,0,1.75,0,0,1.75,0,0,0,0,0.749,0,0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0.87,0,0,81,0,1.75,11,0,0.107,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0.87,0.87,0,0
2.35,0,0,0.04,0.27,0,0.12,0.04,0,0.08,0,0.08,0,0,0.14,1.04,0.04,0,0.149,0.25,0.046,1.4,0,0.27,0,0.005,0.29,0,0.002,0.08,0.06,0,0.02,0,0,0.02,3006,0,0,46,0,0.014,0,0,0.02,0,0.17,0.02,0.06,0,0,0,0.12,0.23,0.06,0,0.17,0
1,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,1.58,0,0,0
2.417,0,0,0,0.57,0,0.85,0.28,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.28,0,0,0,162,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1
1.25,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,40,0,0,5,0,0.125,0,0,0,0,4.6,0,0,0,0.65,0,0,0,1.97,0,0,0
1.083,0,0,0,1.61,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,1.61,0,0,0,13,0,0,2,0,0,1.61,0,0,0,3.22,0,0,0,0,0,0,3.22,1.61,0,0,0
1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,0,0,0,0.36,0,0,0.36,0,0,0,0,0,0,0.36,0,0,0,0,0.73,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,12,0,0,0,0,0,0,0.73,0,0,0,0,0,0.73,0,0,0,0,1
1.807,0.9,0,0,0,1.81,0.9,0.9,0.9,0,1.81,0,0,0.9,0.9,0,0.9,0,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,47,0,0,10,0,0.225,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0,0,0
1.32,0,0,0,0,0.91,0,0,0,0,0.91,0,0,0.45,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,103,0,0,7,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.764,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.77,0,0.06,0,0.031,0.19,0.041,0,0,0.64,0.073,0,0,0,0,0,0.7,0,0.12,0,0.19,0,766,0.38,0,37,0,0.25,0,0,0.06,0,1.67,0.12,0.06,0.06,0.25,0,0,0.12,0,0,0,1
3.584,0,0,0,0,0,0,0,0.32,1.6,0,0.32,0,0,0.64,0,0.32,0,0.213,0.32,0,0,0.32,0.64,0.106,0,0,0,0,1.6,3.53,0,0,0,0,0,319,0,0,63,0,1.174,0,0,0.32,0,1.28,0,0,2.57,0,0,0.64,0,0,0,0,1
2.324,0,0,0,0,0,0.41,0,0.08,0.08,3.3,0.08,0,0,0.08,0.08,0.08,0,0.153,0,0.098,0,0,1.48,0.032,0,0,0,0,0.49,0,0.08,0,0,0,0.16,709,0,0,18,0,0,0,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0
3.737,0,0,0,0,0,0,0,0,2.73,0,0.68,0,0,0,0,0,0,0,0,0,0,0.68,0,0.519,0,0,0,0,1.36,1.36,0,0,0,0,0,228,0,0,75,0,1.143,0,0,0.68,0.68,1.36,0,0,3.42,0,0,0.68,0.68,0,0,0,1
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0
3.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,1.26,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,121,0,0,25,0,0.926,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,1
1.823,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0.52,0,0,0,0.061,0,0.02,0,0,0.13,0.04,0,0,0,0,0.79,0.39,0,0.13,0,0,0,372,0,0,26,0,0.04,0,0,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0
3.115,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.134,0.8,0,0,0,0,0,0,0,0,0,0,1.6,0,0.8,0,0,0,81,0.8,0,19,0,0.269,0,0,0,0.8,1.6,0,0,0,0,0,0.8,0.8,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,3.7,0,0,0
10.372,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.178,0,0,0,0,0,0.267,0,0,0,0.089,0,1,0,0.5,0,0,0,446,0,0,114,0,0,0,0,2.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1
6.1,0,0,0,0,0,0,0,0.26,0.44,0,0.13,0.34,0,0.47,0,0.47,0,0.066,0.05,0.004,0,0,0.97,0.764,0,0,0,0.159,0.26,1.5,0,0.31,0,1.05,0,3038,0.05,0,193,0,0.322,0,1.26,0.44,0.26,3.25,0,0,0,0.58,0,0.76,0,0.02,0,0,1
1.066,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.054,0.37,0,0,0,0.37,0.054,0,0,0,0,0,0.37,0,0,0,0,0,128,0,0,4,0,0,0.75,0,0,0,1.12,0,0,0,0.37,0,0,0,0.37,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0
1.2,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,1.075,0,0,0,0,6.66,0,0,0,0,0,0,0,3.33,0,0,0
3.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,0,0,0,0,0,0,0,0,0,36,1.58,0,23,0,0.558,0,0,0,0,1.58,0,0,0,1.58,0,0,0,0,0,0,1
1.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.93,0,0,0.148,2.8,0,0,0,1.4,0,0,0,0,0,0,0.46,0,0.46,0,0,0,139,0,0,21,0,0.74,0,0,0,1.4,1.86,0,0,0,0,0,0,1.4,0,0,0,1
1.67,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0.58,0,0.29,0,0.054,0.87,0,0,0,0.87,0.271,0,0,0,0,0,1.74,0,0.58,0,0,0,162,0.58,0,14,0,0,0,0,0,0,2.62,0,0,0,0,0,1.16,0,0,0,0,1
1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.332,0,0,0,0,0,0,0,0,0,0,0,2.06,3.44,0,0,0,0,18,0,0,2,0,0,1.37,0,0,0,1.37,0,0,0,0.68,0,0,0,0,0,0,0
1.98,0,0,0,0,0,0,0,0,0.22,0,0.22,0,0,0.55,0,0,0,0.16,0.22,0,0,0,0.33,0.124,0,0,0,0,0,0,0,0,0,0.55,0,305,0.11,0,14,0,0.035,0,0,0.11,0,0,0,0,0,0.33,0,0.22,0,0,0,0,1
1.601,0,0,0.52,0,0.52,0,0.34,0.17,0.69,1.21,0.17,0,0.34,0.87,0.17,0,0,0.022,0,0.022,0,0.17,1.74,0,0,0,0,0,0,0.17,0,0,0,0,0.34,277,0,0.17,11,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0,0,0.52,0.17,0,0,0
2.322,0,0,0,0,0,0,0,0,0.14,0,0.14,0.28,0,0.84,0,0.14,0,0.025,0.14,0,0,0,0.56,0.05,0,0,0,0,0.84,2.1,0,0.28,0,0.14,0,216,0,0,15,0,0.381,0,0.14,0.42,0.14,4.34,0.42,0,0.14,0.28,0,0.14,0.28,0.42,0,0,1
2.141,0,0.18,0,0,0,0.37,0,0,0,0.18,0,0,0,0,0.18,0,0,0.187,0,0,2.8,0,0.18,0,0,0,0,0,0,0,0,0.18,0,0,0.18,212,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0.07,0.07,0,0,0.324,0,0,0.011,0,0,0,0,0,0,0,1866,0,0.07,28,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0.25,0.25,0.25,0,0.041,0.5,0,0,0,0.76,0.041,0,0,0,0.041,0,1.01,0,0,0,0,0,225,0.25,0,18,0,0.082,0,0,0,0.5,1.52,0,0,0,0,0,0,0,0,0,0,1
3.333,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,51,0,0,0,0,0,0,2.25,0,0,0,0,0,0.75,0,0,0,0,0
4.319,0,0,0,0,0,0.08,0,0.08,0.26,0,0.26,0.43,0,0.43,0,0.43,0,0.241,0.78,0.056,0,0.08,1.22,0.056,0.042,0,0,0,0.17,2.35,0,0.26,0,0.08,0,1123,0,0,126,0,0.709,0,0,0.34,1.13,2.35,0.78,0,0,0.43,0,4.09,1.91,0,0,0,1
3.086,0,0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0.103,0,0,0,0,0.59,0,0,0,0,0,0,1.19,0,0,0,0,0,142,0,0,55,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0
2.032,0,0,0,0,1.5,0,0.75,0,0,2.25,0,0,0.75,2.25,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4.54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.827,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,82,0,0,47,0,0,0,0,0,0,5.43,0,0.54,0,0.54,0,0.54,0,1.63,0,0,0
24.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0.284,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,146,1.66,0,59,0,1.424,0,0,0,3.33,1.66,0,0,0,0,0,0,0,0,0,0,1
1.588,0.47,0,0,0,0.23,0,0,0,0,0.47,0.23,0,0,0,0.23,0.23,0,0.106,0.23,0.106,0.47,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,143,0,0,8,0,0,0,0,0,0.23,0.47,0,0,0,0,0,0,0,0,0,0,0
2.291,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.324,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,0,0,22,0,0.487,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1.8,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0.64,0.64,0,0,0,0,0,63,0,0,12,0,1.179,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,1
3.5,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0.167,0.97,0.503,0,0,0,0.167,0,0,0,1.342,0,0.97,0,0,0,0,0,77,0.97,0,13,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,1
1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,18,0,0,2,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,2.59,0,0,0,0,0,51,0,0,5,0,0,0,0,0,0,2.59,0,0,0,0,0.64,0,0,0.64,0,0,0
10.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,158,0,0,65,0,0,0,0,0,0,2.83,0,0,0,0,0,0.94,0,0,0,0,1
2.444,0,0,0,0,0,0,0,0.12,0.25,3.04,0.12,0,0,0.25,0.12,0,0,0.12,0.12,0,0,0,1.14,0.017,0,0,0,0,0.12,0,0,0,0,0.25,0,418,0,0,24,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0
